stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
PH249,,PH249-Parada 4 / Paradero 17 Gran Avenida,-33.514727,-70.657732,,0
PA47,,PA47-Parada 2 / Mercado Central,-33.433462,-70.647663,,0
PD446,,PD446-Avenida Larrain / Esq. Valladolid,-33.451421,-70.553296,,0
PD448,,PD448-Parada 2 / (M) Fdo.Castillo V.,-33.452015,-70.558232,,0
PD449,,PD449-Avenida Larrain / Esq. Rubén Darío-Norte,-33.452480,-70.562152,,0
PD450,,PD450-Avenida Larrain / Esq. J. Carrera Nte.,-33.453073,-70.566879,,0
PD451,,PD451-Parada 5 / (M) Plaza Egaña,-33.453407,-70.571433,,0
PD452,,PD452-Parada / Plaza Los Guindos,-33.453768,-70.575557,,0
PD313,,PD313-Parada 2 / (M) Villa Frei,-33.454514,-70.580973,,0
PD314,,PD314-Avenida Irarrázaval / Esq. Ortúzar,-33.454892,-70.583882,,0
PD315,,PD315-Avenida Irarrázaval / Esq. Agustín Vigorena,-33.455407,-70.586495,,0
PD316,,PD316-Avenida Irarrázaval / Esq. Pedro Torres,-33.455374,-70.589497,,0
PD317,,PD317-Parada / Plaza Ñuñoa,-33.455176,-70.593839,,0
PD318,,PD318-Parada 5 / (M) Chile España,-33.454671,-70.599060,,0
PD319,,PD319-Parada 2 / (M) Ñuñoa,-33.454248,-70.603024,,0
PD320,,PD320-Avenida Irarrázaval / Esq. Marchant Pereira,-33.453846,-70.607038,,0
PD321,,PD321-Parada / Liceo 7 Ñuñoa,-33.453502,-70.609839,,0
PD322,,PD322-Parada 2 / (M) Mons. Eyzaguirre,-33.453062,-70.613799,,0
PD323,,PD323-Avenida Irarrázaval / Esq. José M. Infante,-33.452930,-70.617526,,0
PD324,,PD324-Avenida Irarrázaval / Esq. Avenida Salvador,-33.453306,-70.620201,,0
PD325,,PD325-Avenida Irarrázaval / Esq. Avenida Condell,-33.452793,-70.624000,,0
PD326,,PD326-Parada 14 / (M) Irarrázaval,-33.452263,-70.626749,,0
PD327,,PD327-Parada 9 / (M) Irarrázaval,-33.451893,-70.630585,,0
PA199,,PA199-Portugal / Esq. Coquimbo,-33.453550,-70.634040,,0
PA200,,PA200-Parada 5 / (M) Irarrázaval,-33.456044,-70.631635,,0
PA697,,PA697-Maule / Esq. Santa Elena,-33.464947,-70.627870,,0
PA202,,PA202-Maule / Esq. Avenida Portugal,-33.465288,-70.630630,,0
PA203,,PA203-Maule / Esq. Sierra Bella,-33.465733,-70.634424,,0
PA204,,PA204-Maule / Esq. Santiago Concha,-33.466121,-70.637988,,0
PA205,,PA205-Maule / Esq. Av. Santa Rosa,-33.466553,-70.642034,,0
PG1466,,PG1466-Parada / Parroquia Altura Del 1700,-33.522256,-70.637820,,0
PG1609,,PG1609-Parroquia / Esq. Rivadavia,-33.521942,-70.639815,,0
PG288,,PG288-Rivadavia / Esq. Mirador,-33.519886,-70.639646,,0
PH250,,PH250-Avenida Lo Ovalle / Esq. 2ª Transversal,-33.513523,-70.661792,,0
PH251,,PH251-Avenida Lo Ovalle / Esq. 4ª Transversal,-33.511980,-70.666851,,0
PH253,,PH253-Avenida Lo Ovalle / Esq. Las Magnolias,-33.509422,-70.674040,,0
PH254,,PH254-Avenida Lo Ovalle / Esq. Las Camelias,-33.508519,-70.676108,,0
PH255,,PH255-Avenida Lo Ovalle / Esq. Los Cardenales,-33.507766,-70.679278,,0
PH1438,,PH1438-Calle A / Esq. Club Hípico,-33.506961,-70.678146,,0
PH256,,PH256-Club Hípico / Esq. Avenida Lo Ovalle,-33.507961,-70.678535,,0
PH257,,PH257-Avenida Lo Ovalle / Esq. Pasaje 38,-33.508373,-70.676963,,0
PH258,,PH258-Avenida Lo Ovalle / Esq. Valparaíso,-33.509337,-70.674523,,0
PH259,,PH259-Avenida Lo Ovalle / Esq. Av. J. J. Prieto Vial,-33.510641,-70.671518,,0
PG289,,PG289-Avenida Lo Ovalle / Esq. Colón,-33.512235,-70.666344,,0
PA206,,PA206-Miguel León Prado / Esq. Pasaje Marta,-33.464110,-70.641278,,0
PA207,,PA207-Miguel León Prado / Esq. Carmen,-33.463709,-70.638310,,0
PA208,,PA208-Miguel León Prado / Esq. Sierra Bella,-33.463355,-70.635529,,0
PA209,,PA209-Miguel León Prado / Esq. Avenida Portugal,-33.462740,-70.631820,,0
PA210,,PA210-Miguel León Prado / Esq. Av.Vicuña Mackenna,-33.461960,-70.628536,,0
PD328,,PD328-Parada 10 / (M) Irarrázaval,-33.452323,-70.629810,,0
PD329,,PD329-Parada 13 / (M) Irarrázaval,-33.452453,-70.627204,,0
PD330,,PD330-Avenida Irarrázaval / Esq. Matta-Oriente,-33.453230,-70.623502,,0
PD331,,PD331-Avenida Irarrázaval / Esq. Avenida Salvador,-33.453606,-70.620860,,0
PD332,,PD332-Avenida Irarrázaval / Esq. Capitán Fuentes,-33.453087,-70.616928,,0
PD333,,PD333-Parada 1 / (M) Mons. Eyzaguirre,-33.453213,-70.613919,,0
PD334,,PD334-Avenida Irarrázaval / Esq. Carlos Aldunate,-33.453894,-70.608194,,0
PD335,,PD335-Parada 1 / (M) Ñuñoa,-33.454151,-70.605807,,0
PD336,,PD336-Avenida Irarrázaval / Esq. Exequiel Fernández,-33.454633,-70.601021,,0
PD337,,PD337-Parada 4 / (M) Chile España,-33.454918,-70.598697,,0
PD338,,PD338-Parada / Plaza Ñuñoa,-33.455366,-70.594349,,0
PD339,,PD339-Avenida Irarrázaval / Esq. Santa Julia,-33.455542,-70.590004,,0
PD340,,PD340-Avenida Irarrázaval / Esq. Juan Moya Morales,-33.455600,-70.586673,,0
PD341,,PD341-Avenida Irarrázaval / Esq. Alc. J. Monckeberg,-33.454946,-70.583297,,0
PD342,,PD342-Parada 1 / (M) Villa Frei,-33.454693,-70.580924,,0
PD409,,PD409-Parada / Plaza Los Guindos,-33.454395,-70.576636,,0
PD410,,PD410-Parada 3 / (M) Plaza Egaña,-33.453638,-70.571144,,0
PD411,,PD411-Avenida Larrain / Esq. J. Carrera Nte.,-33.453304,-70.567149,,0
PD412,,PD412-Avenida Larrain / Esq. Rubén Darío-Norte,-33.452717,-70.562368,,0
PD413,,PD413-Parada 4 / (M) Fdo.Castillo V.,-33.452292,-70.559055,,0
PD1634,,PD1634-Parada 5 / (M) Fdo.Castillo V.,-33.452190,-70.558060,,0
PD414,,PD414-Avenida Larrain / Esq. Los Maitenes,-33.451904,-70.555724,,0
PD415,,PD415-Avenida Larrain / Esq. Los Litres,-33.451680,-70.553791,,0
PD416,,PD416-Avenida Larrain / Esq. Pepe Vila,-33.451375,-70.551399,,0
PD1080,,PD1080-Dip. Laura Rodríguez / Esq. Calle 1,-33.460788,-70.541318,,0
PD1081,,PD1081-Dip. Laura Rodríguez / Esq. Pasaje 7,-33.462276,-70.541500,,0
PD1030,,PD1030-Av. José Arrieta / Esq. De Lo Arrieta,-33.463114,-70.542971,,0
PD1031,,PD1031-Parada / Homecenter La Reina,-33.463245,-70.546522,,0
PD1315,,PD1315-Av. Vicuña Mackenna / Esq. Av. Manuel A. Matta,-33.455966,-70.629557,,0
PD347,,PD347-Parada / Matta Oriente Altura Del 500,-33.454378,-70.624231,,0
PD348,,PD348-Dublé Almeyda / Esq. Avenida Salvador,-33.454171,-70.620790,,0
PD349,,PD349-Dublé Almeyda / Esq. José M. Infante,-33.454465,-70.618130,,0
PD111,,PD111-Parada 5 / (M) Mons. Eyzaguirre,-33.454728,-70.613942,,0
PD429,,PD429-Dublé Almeyda / Esq. H. Covarrubias,-33.455008,-70.611471,,0
PD112,,PD112-Dublé Almeyda / Esq. Campos De Deportes,-33.455239,-70.609517,,0
PD350,,PD350-Parada 5 / (M) Ñuñoa,-33.455658,-70.605511,,0
PD431,,PD431-Dublé Almeyda / Esq. Los 3 Antonios,-33.455930,-70.603004,,0
PD351,,PD351-Dublé Almeyda / Esq. Exequiel Fernández,-33.456347,-70.599940,,0
PD352,,PD352-Parada 7 / (M) Chile España,-33.456766,-70.596768,,0
PD353,,PD353-Dublé Almeyda / Esq. Brown Sur,-33.456963,-70.592241,,0
PD354,,PD354-Dublé Almeyda / Esq. Los Jardines,-33.457159,-70.588825,,0
PD355,,PD355-Dublé Almeyda / Esq. Juan Moya Morales,-33.457840,-70.587011,,0
PD356,,PD356-Dublé Almeyda / Esq. Alc. J. Monckeberg,-33.458341,-70.584269,,0
PD432,,PD432-Dublé Almeyda / Esq. Ramón Cruz Montt,-33.458958,-70.580641,,0
PD433,,PD433-Dublé Almeyda / Esq. Los Aliaga,-33.459729,-70.577660,,0
PD434,,PD434-Dublé Almeyda / Esq. Av. A. Vespucio,-33.460093,-70.573465,,0
PD435,,PD435-Blest Gana / Esq. Paula Jaraquemada,-33.455575,-70.568268,,0
PD436,,PD436-Blest Gana / Esq. Carlos Nazarit,-33.455018,-70.563790,,0
PD437,,PD437-Blest Gana / Esq. Julio Montebruno,-33.454621,-70.560108,,0
PD438,,PD438-Blest Gana / Esq. Avenida Tobalaba,-33.454328,-70.558075,,0
PG1795,,PG1795-Avenida La Bandera / Esq. Avenida Ossa,-33.542152,-70.644727,,0
PG327,,PG327-Avenida La Bandera / Esq. Goycolea,-33.543884,-70.645001,,0
PG400,,PG400-Avenida La Bandera / Esq. Vicuña Mackenna,-33.545627,-70.645355,,0
PG328,,PG328-Avenida La Bandera / Esq. Alpatacal,-33.547310,-70.645700,,0
PG329,,PG329-Avenida La Bandera / Esq. Esperanza,-33.550863,-70.646427,,0
PG330,,PG330-Avenida La Bandera / Esq. Sgto. Candelaria,-33.553756,-70.647016,,0
PG331,,PG331-Avenida La Bandera / Esq. Venancia Leiva,-33.555855,-70.647434,,0
PG1690,,PG1690-Avenida La Bandera / Esq. Vicente Llanos,-33.557556,-70.647709,,0
PG333,,PG333-Avenida La Bandera / Esq. Violeta Parra,-33.560104,-70.648308,,0
PG302,,PG302-Av. San Francisco / Esq. Los Sauces,-33.565147,-70.657686,,0
PG303,,PG303-Av. San Francisco / Esq. Santa Elena,-33.567029,-70.658212,,0
PG304,,PG304-Av. San Francisco / Esq. Santa Eduviges,-33.568982,-70.658742,,0
PG305,,PG305-Av. San Francisco / Esq. Psje.Baños Morales,-33.571662,-70.659575,,0
PG306,,PG306-Av. San Francisco / Esq. Lo Martínez,-33.573558,-70.660063,,0
PG162,,PG162-Av. San Francisco / Esq. Lo Martínez,-33.574004,-70.660146,,0
PG307,,PG307-Av. San Francisco / Esq. El Libertador,-33.571472,-70.659267,,0
PG308,,PG308-Av. San Francisco / Esq. Santa Eufemia,-33.568880,-70.658536,,0
PG309,,PG309-Av. San Francisco / Esq. Santa Elena,-33.567377,-70.658111,,0
PG310,,PG310-Av. San Francisco / Esq. Los Sauces,-33.565497,-70.657581,,0
PG311,,PG311-Av. San Francisco / Esq. Av. Observatorio,-33.562711,-70.656822,,0
PG335,,PG335-Almirante Latorre / Esq. Sgto. Candelaria,-33.554879,-70.645197,,0
PG336,,PG336-Almirante Latorre / Esq. Esperanza,-33.552624,-70.644749,,0
PG1465,,PG1465-Almirante Latorre / Esq. Riquelme,-33.549911,-70.644152,,0
PG337,,PG337-Almirante Latorre / Esq. Alpatacal,-33.548063,-70.643821,,0
PG1097,,PG1097-Almirante Latorre / Esq. Vicuña Mackenna,-33.546334,-70.643463,,0
PG340,,PG340-Almirante Latorre / Esq. Goycolea,-33.544642,-70.643126,,0
PG341,,PG341-Almirante Latorre / Esq. Avenida Ossa,-33.542854,-70.642747,,0
PG338,,PG338-Bolivia / Esq. Ayacara,-33.539001,-70.643090,,0
PG339,,PG339-Bolivia / Esq. Juan L. Sanfuentes,-33.538710,-70.645147,,0
PA71,,PA71-Parada 3 / (M) Pque. Almagro,-33.451284,-70.650375,,0
PA198,,PA198-Parada 6 / Teatro Cariola,-33.449463,-70.650669,,0
PA213,,PA213-Parada / Colegio San Ignacio,-33.447024,-70.655081,,0
PB1160,,PB1160-Huechuraba / Esq. Granada,-33.367650,-70.687404,,0
PB1161,,PB1161-Huechuraba / Esq. Albany,-33.368444,-70.684606,,0
PB1162,,PB1162-Huechuraba / Esq. Canberra,-33.368616,-70.681981,,0
PB1163,,PB1163-Huechuraba / Esq. Ernesto Ried,-33.369573,-70.680094,,0
PB1716,,PB1716-Huechuraba / Esq. Tokio,-33.370526,-70.678453,,0
PB1351,,PB1351-Huechuraba / Esq. Tupungato,-33.371181,-70.676453,,0
PB1352,,PB1352-Huechuraba / Esq. Cdlla. De Los Andes,-33.371891,-70.674254,,0
PB1353,,PB1353-Huechuraba / Esq. Palena,-33.372271,-70.671675,,0
PB1110,,PB1110-Pedro Fontova / Esq. Tolten,-33.374361,-70.671379,,0
PB1111,,PB1111-Pedro Fontova / Esq. Navidad,-33.376539,-70.671730,,0
PB1112,,PB1112-Pedro Fontova / Esq. Avenida Principal,-33.378639,-70.672060,,0
PB1113,,PB1113-Pedro Fontova / Esq. Nahuelbuta,-33.380002,-70.672991,,0
PB1114,,PB1114-Pedro Fontova / Esq. Lanín,-33.382187,-70.672470,,0
PB1115,,PB1115-Pedro Fontova / Esq. Diego Silva H.,-33.384000,-70.672047,,0
PB1116,,PB1116-Pedro Fontova / Esq. Tarben,-33.386515,-70.671422,,0
PB1117,,PB1117-Pedro Fontova / Esq. Vascongados,-33.388989,-70.670792,,0
PB1118,,PB1118-Pedro Fontova / Esq. Teniente Yávar,-33.390910,-70.670314,,0
PB1706,,PB1706-Pedro Fontova / Esq. Teniente Ponce,-33.392301,-70.669956,,0
PB1725,,PB1725-Teniente Ponce / Esq. Av. Independencia,-33.393135,-70.672825,,0
PB1724,,PB1724-Aviador Acevedo / Esq. Pedro Fontova,-33.393866,-70.669807,,0
PB1591,,PB1591-Pedro Fontova / Esq. Teniente Ponce,-33.392621,-70.669802,,0
PB1132,,PB1132-Pedro Fontova / Esq. Eibar,-33.390881,-70.670239,,0
PB1133,,PB1133-Pedro Fontova / Esq. Pamplona,-33.388963,-70.670703,,0
PB1134,,PB1134-Pedro Fontova / Esq. Perpignon,-33.386681,-70.671285,,0
PB1135,,PB1135-Pedro Fontova / Esq. Diego Silva H.,-33.384286,-70.671880,,0
PB1136,,PB1136-Pedro Fontova / Esq. Lanín,-33.382424,-70.672330,,0
PB1159,,PB1159-Av. Card. José Mª Caro / Esq. Pedro Fontova,-33.379209,-70.672224,,0
PB932,,PB932-Av. Card. José Mª Caro / Esq. Rupanco,-33.377936,-70.673654,,0
PB933,,PB933-Av. Card. José Mª Caro / Esq. Puntiagudo,-33.376740,-70.674975,,0
PB934,,PB934-Av. Card. José Mª Caro / Esq. Isabel Carrera,-33.375310,-70.676607,,0
PB935,,PB935-Av. Card. José Mª Caro / Esq. Tokio,-33.374343,-70.679477,,0
PB936,,PB936-Av. Card. José Mª Caro / Esq. Ernesto Ried,-33.373663,-70.681582,,0
PB937,,PB937-Parada 2 / (M) Cardenal Caro,-33.373490,-70.686188,,0
PB711,,PB711-Av. Los Zapadores / Esq. Víctor González,-33.387219,-70.682329,,0
PB360,,PB360-Diego Silva Henríquez / Esq. Tupungato,-33.384386,-70.678927,,0
PB361,,PB361-Diego Silva Henríquez / Esq. Cdlla. De Los Andes,-33.384253,-70.677436,,0
PB362,,PB362-Diego Silva Henríquez / Esq. Tupungato,-33.384464,-70.674876,,0
PB363,,PB363-Diego Silva Henríquez / Esq. Pedro Fontova,-33.384250,-70.672205,,0
PB364,,PB364-Diego Silva Henríquez / Esq. Av. La Palmilla,-33.383950,-70.670407,,0
PB365,,PB365-Diego Silva Henríquez / Esq. Alberto González,-33.383519,-70.667757,,0
PB366,,PB366-Diego Silva Henríquez / Esq. Inés De Suárez,-33.383815,-70.665637,,0
PB367,,PB367-Diego Silva Henríquez / Esq. Zaragoza,-33.384019,-70.662795,,0
PB368,,PB368-Diego Silva Henríquez / Esq. General Gambino,-33.384125,-70.661168,,0
PB369,,PB369-Diego Silva Henríquez / Esq. Av. El Guanaco,-33.384365,-70.657577,,0
PB370,,PB370-Av. Diego Silva H. / Esq. Hubert Benítez,-33.384619,-70.654019,,0
PB1637,,PB1637-Lavalleja / Esq. Av. Zapadores,-33.386916,-70.654020,,0
PB720,,PB720-Av. Los Zapadores / Esq. Juan Cristóbal,-33.387450,-70.650554,,0
PB721,,PB721-Av. Los Zapadores / Esq. José Miguel Carrera,-33.388129,-70.648668,,0
PB722,,PB722-Av. Los Zapadores / Esq. Freirina,-33.389269,-70.646159,,0
PB723,,PB723-Av. Los Zapadores / Esq. Nueva Recoleta,-33.390361,-70.643902,,0
PB725,,PB725-Av. Los Zapadores / Esq. Dora,-33.391386,-70.639796,,0
PB726,,PB726-Av. Los Zapadores / Esq. José Santos Ossa,-33.391846,-70.637503,,0
PB728,,PB728-Av. Los Zapadores / Esq. Santa Ana,-33.393786,-70.632486,,0
PB729,,PB729-Av. Los Zapadores / Esq. San José,-33.395125,-70.629882,,0
PB730,,PB730-Parada 3 / Plaza El Salto,-33.396639,-70.626909,,0
PB111,,PB111-El Salto / Esq. Los Turistas,-33.395217,-70.625557,,0
PB1581,,PB1581-Parada 3 / Palacio Riesco,-33.393370,-70.623268,,0
PB1561,,PB1561-Avenida Del Parque / Esq. Av. Del Valle,-33.393243,-70.619953,,0
PB114,,PB114-Avenida Del Valle / Esq. Av. Santa Clara,-33.393343,-70.614920,,0
PB115,,PB115-Avenida Del Valle / Esq. Av. Del Parque,-33.390329,-70.613430,,0
PB101,,PB101-Avenida Del Parque / Esq. Av. Del Cóndor,-33.388410,-70.615973,,0
PB102,,PB102-Avenida Del Parque / Esq. Av. Del Cóndor,-33.390486,-70.619255,,0
PB103,,PB103-Avenida Del Parque / Esq. Av. Del Valle,-33.392539,-70.619794,,0
PB104,,PB104-Avenida Del Parque / Esq. Rinconada El Salto,-33.393827,-70.620871,,0
PB105,,PB105-El Salto / Esq. Julio Moya Pena,-33.395025,-70.626322,,0
PB106,,PB106-Parada 1 / Plaza El Salto,-33.396528,-70.626615,,0
PB677,,PB677-Av. Los Zapadores / Esq. San José,-33.395173,-70.629541,,0
PB678,,PB678-Av. Los Zapadores / Esq. María Del Pilar,-33.392848,-70.634174,,0
PB680,,PB680-Av. Los Zapadores / Esq. Oro,-33.391864,-70.637185,,0
PB681,,PB681-Av. Los Zapadores / Esq. Orompello,-33.391191,-70.639796,,0
PB683,,PB683-Parada 1 / (M) Zapadores,-33.390619,-70.642876,,0
PB344,,PB344-Av. Los Zapadores / Esq. Freirina,-33.389189,-70.645842,,0
PB345,,PB345-Av. Los Zapadores / Esq. José Miguel Carrera,-33.388101,-70.648243,,0
PB346,,PB346-Av. Los Zapadores / Esq. Juan Cristóbal,-33.387331,-70.650099,,0
PB347,,PB347-Av. Los Zapadores / Esq. Lavalleja,-33.387020,-70.653749,,0
PB348,,PB348-Av. Los Zapadores / Esq. El Guanaco,-33.386714,-70.656858,,0
PB1616,,PB1616-Diego Silva Henríquez / Esq. Armando Carrera,-33.384175,-70.658625,,0
PB350,,PB350-Diego Silva Henríquez / Esq. General Gambino,-33.384042,-70.660378,,0
PB351,,PB351-Diego Silva Henríquez / Esq. Mercedes,-33.383890,-70.662720,,0
PB352,,PB352-Diego Silva Henríquez / Esq. Irma,-33.383681,-70.666184,,0
PB353,,PB353-Diego Silva Henríquez / Esq. Auquinco,-33.383653,-70.669107,,0
PB354,,PB354-Diego Silva Henríquez / Esq. Pedro Fontova,-33.384092,-70.671820,,0
PB355,,PB355-Diego Silva Henríquez / Esq. Tupungato,-33.384386,-70.674453,,0
PB356,,PB356-Diego Silva Henríquez / Esq. Cdlla. De Los Andes,-33.384157,-70.677316,,0
PB357,,PB357-Diego Silva Henríquez / Esq. Tupungato,-33.384227,-70.678707,,0
PB690,,PB690-Parada 4 / (M) Vivaceta,-33.386109,-70.680052,,0
PB691,,PB691-Av. Los Zapadores / Esq. Cartagena,-33.386828,-70.681992,,0
PB692,,PB692-Av. Los Zapadores / Esq. B. De Juras Reales,-33.387812,-70.684677,,0
PA190,,PA190-Parada 10 / (M) Santa Ana,-33.437983,-70.660335,,0
PA652,,PA652-Parada 10 / (M) Los Héroes,-33.445482,-70.660843,,0
PH136,,PH136-Av. J. J. Prieto Vial / Esq. Teresa Vial,-33.490230,-70.661713,,0
PG1594,,PG1594-Parada / Empresa Watts,-33.549968,-70.701228,,0
PG1731,,PG1731-Av. Pdte. J. Alessandri R. / Esq. Cam. Las Acacias,-33.553646,-70.709978,,0
PG72,,PG72-Av. Pdte. J. Alessandri R. / Esq. Camino La Vara,-33.559380,-70.710817,,0
PG73,,PG73-Av. Pdte. J. Alessandri R. / Esq. La Vara,-33.566978,-70.711967,,0
PG74,,PG74-Av. Pdte. J. Alessandri R. / Esq. Avenida Lo Blanco,-33.573709,-70.713172,,0
PB1546,,PB1546-Av. Pdte. J. Alessandri R. / Esq. Nacimiento,-33.576592,-70.713648,,0
PG76,,PG76-Av. Pdte. J. Alessandri R. / Esq. Yerbas Buenas,-33.580465,-70.714154,,0
PG77,,PG77-Avenida Colón / Esq. Avenida Costanera,-33.588406,-70.710634,,0
PG78,,PG78-Avenida Colón / Esq. Urmeneta,-33.589560,-70.705914,,0
PG79,,PG79-Avenida Colón / Esq. Eyzaguirre,-33.589670,-70.703879,,0
PG80,,PG80-Avenida Colón / Esq. Av. Las Americas,-33.588805,-70.707364,,0
PG1876,,PG1876-Avenida Colón / Esq. Chacabuco,-33.587922,-70.711124,,0
PG81,,PG81-Av. Pdte. J. Alessandri R. / Esq. Amazonas,-33.585142,-70.713719,,0
PG82,,PG82-Av. Pdte. J. Alessandri R. / Esq. Yerbas Buenas,-33.581610,-70.713290,,0
PG83,,PG83-Av. Pdte. J. Alessandri R. / Esq. Rodeo,-33.576862,-70.712657,,0
PG84,,PG84-Av. Pdte. J. Alessandri R. / Esq. Avenida Lo Blanco,-33.574346,-70.712243,,0
PG85,,PG85-Av. Pdte. J. Alessandri R. / Esq. Camino Los Pinos,-33.570949,-70.711964,,0
PG86,,PG86-Av. Pdte. J. Alessandri R. / Esq. La Vara,-33.570146,-70.711857,,0
PG1765,,PG1765-Av. Pdte. J. Alessandri R. / Esq. Cam. La Vara Int.-Sur,-33.566278,-70.711231,,0
PG1762,,PG1762-Parada / Garden House,-33.563575,-70.710804,,0
PG88,,PG88-Av. Pdte. J. Alessandri R. / Esq. Cam. Las Acacias,-33.559577,-70.710074,,0
PG1593,,PG1593-Parada / Soprole,-33.550689,-70.701430,,0
PH137,,PH137-Av. J. J. Prieto Vial / Esq. Salesianos,-33.490526,-70.661223,,0
PA80,,PA80-Parada 2 / (M) Toesca,-33.451716,-70.658476,,0
PA81,,PA81-Parada 5 / (M) Los Héroes,-33.446951,-70.660323,,0
PA82,,PA82-Manuel Rodríguez / Esq. Agustinas,-33.442071,-70.659726,,0
PA243,,PA243-Parada 5 / (M) Santa Ana,-33.439488,-70.659309,,0
PG1918,,PG1918-Camino El Retiro / Esq. Chiloé,-33.632565,-70.629846,,0
PF1122,,PF1122-Avenida Santa Rosa / Esq. Fco. Coloane,-33.632876,-70.629596,,0
PB1639,,PB1639-Ortiz De Rosas / Esq. Hernán Mery,-33.394375,-70.640873,,0
PB1548,,PB1548-Hernán Mery / Esq. Bismuto,-33.393460,-70.640569,,0
PE888,,PE888-Parada 5 / Paradero 26 Av.Vicuña Mackenna,-33.563736,-70.584215,,0
PE642,,PE642-Diego Portales / Esq. Mariano Egaña,-33.563343,-70.581991,,0
PE643,,PE643-Diego Portales / Esq. C. Zañartu,-33.562815,-70.579011,,0
PE644,,PE644-Diego Portales / Esq. El Araucano,-33.562220,-70.575585,,0
PE337,,PE337-Diego Portales / Esq. Josefa Portales,-33.561642,-70.572569,,0
PE338,,PE338-Diego Portales / Esq. La Alauda,-33.560936,-70.568530,,0
PE1486,,PE1486-Avenida México / Esq. Bahía Inglesa,-33.562312,-70.568063,,0
PF1103,,PF1103-Avenida México / Esq. Lican-Ray,-33.564740,-70.567478,,0
PF1104,,PF1104-Avenida México / Esq. Av. Los Toros,-33.567253,-70.566889,,0
PF451,,PF451-Avenida México / Esq. Los Pequenes,-33.569871,-70.566399,,0
PF452,,PF452-Avenida México / Esq. El Peral,-33.572354,-70.565941,,0
PF453,,PF453-Avenida México / Esq. Av. Gabriela Oriente,-33.575838,-70.564845,,0
PF454,,PF454-Avenida México / Esq. Valle Central,-33.577743,-70.564297,,0
PF455,,PF455-Avenida México / Esq. Avenida El Peñón,-33.579637,-70.563829,,0
PF456,,PF456-Avenida México / Esq. Apóstol Pablo,-33.583275,-70.563516,,0
PF457,,PF457-Avenida México / Esq. Av. L. Matte Larraín,-33.584990,-70.563413,,0
PF331,,PF331-Avenida México / Esq. Angel Pimentel,-33.587909,-70.563225,,0
PF332,,PF332-Avenida México / Esq. San Hugo,-33.590368,-70.561709,,0
PF333,,PF333-Avenida México / Esq. Las Nieves-Oriente,-33.592252,-70.560649,,0
PF334,,PF334-Avenida México / Esq. Cerro Sn.Cristóbal,-33.594810,-70.559014,,0
PF335,,PF335-Avenida México / Esq. Av. San Carlos,-33.596147,-70.558197,,0
PF927,,PF927-Avenida México / Esq. Caleta Brava,-33.598123,-70.557012,,0
PF928,,PF928-Avenida México / Esq. Domingo Tocornal,-33.600523,-70.556468,,0
PF880,,PF880-Av. Paseo Pie Andino / Esq. Cerro Providencia,-33.602297,-70.555824,,0
PF879,,PF879-Av. Paseo Pie Andino / Esq. Av. Eduardo Cordero,-33.603438,-70.554895,,0
PF1106,,PF1106-Av. Paseo Pie Andino / Esq. Cerro Pochoco,-33.603013,-70.555080,,0
PF1105,,PF1105-Av. Paseo Pie Andino / Esq. Domingo Tocornal,-33.601098,-70.556402,,0
PF16,,PF16-Avenida México / Esq. Caleta Brava,-33.599132,-70.556497,,0
PF1008,,PF1008-Avenida México / Esq. Cerro Sn.Cristóbal,-33.595302,-70.558464,,0
PF342,,PF342-Avenida México / Esq. San Alberto,-33.594093,-70.559209,,0
PF343,,PF343-Avenida México / Esq. Las Nieves-Oriente,-33.592512,-70.560127,,0
PF344,,PF344-Avenida México / Esq. San Hugo,-33.590557,-70.561351,,0
PF345,,PF345-Avenida México / Esq. Angel Pimentel,-33.588648,-70.562509,,0
PF431,,PF431-Avenida México / Esq. Av. L. Matte Larraín,-33.585550,-70.563150,,0
PF432,,PF432-Avenida México / Esq. Los Salesianos,-33.583572,-70.563293,,0
PF433,,PF433-Avenida México / Esq. Avenida El Peñón,-33.580200,-70.563520,,0
PF874,,PF874-Avenida México / Esq. Valle Central,-33.578106,-70.563995,,0
PF435,,PF435-Avenida México / Esq. Av. Gabriela Oriente,-33.576284,-70.564436,,0
PF436,,PF436-Avenida México / Esq. El Peral,-33.572619,-70.565641,,0
PF437,,PF437-Avenida México / Esq. Puerto Montt,-33.569999,-70.566165,,0
PF438,,PF438-Avenida México / Esq. Avenida Los Toros,-33.567603,-70.566587,,0
PF480,,PF480-Avenida Los Toros / Esq. Avenida Las Torres,-33.567077,-70.563418,,0
PF1101,,PF1101-Eusebio Lillo / Esq. Mercedes Mann,-33.564292,-70.563647,,0
PF1100,,PF1100-Eusebio Lillo / Esq. Isla Cap.Aracena,-33.562403,-70.564036,,0
PE340,,PE340-Diego Portales / Esq. La Alauda,-33.560515,-70.566574,,0
PE341,,PE341-Diego Portales / Esq. Calle 1,-33.561003,-70.569369,,0
PE342,,PE342-Diego Portales / Esq. Denébola,-33.561479,-70.572026,,0
PE343,,PE343-Diego Portales / Esq. Santa Cecilia,-33.562000,-70.575025,,0
